Sector: Realty,
Date: 13-Aug-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Keystone Realtors Ltd,RUSTOMJEE,Construction - Real Estate,9082.18,2,2024-03,1084.87,9800.63,2024-06,2372.45,63.39,2024-06,99.74,,3.46,2,2023-03,0.62,6.13,5.55,"RUSTOMJEE,"
Ahluwalia Contracts (India) Ltd.,AHLUCONT,Construction - Real Estate,8902.65,2,2024-03,44.97,8167.28,2024-03,3855.3,375.5,2024-03,23.75,2.17,5.56,2,2023-03,0,17.14,26,"AHLUCONT,"
Mahindra Lifespace Developers Ltd.,MAHLIFE,Construction - Real Estate,8714.24,2,2024-03,872.77,9480.24,2024-06,302.19,-75.96,2024-06,75.61,,4.72,2,2024-03,0.47,5.36,2.56,"MAHLIFE,"
Max Estates Ltd.,MAXESTATES,Construction - Real Estate,8616.79,2,2024-03,914.19,9271,2024-06,115.15,-18.75,2024-06,0,,7.39,2,2024-03,0.78,-4.95,-1.2,"MAXESTATES,"
Sunteck Realty Ltd.,SUNTECK,Construction - Real Estate,8432.49,2,2024-03,374.94,8701.65,2024-03,564.85,70.82,2024-03,118.89,,2.7,2,2023-03,0.25,0.05,2.56,"SUNTECK,"
Equinox India Developments Ltd.,EMBDL,Construction - Real Estate,8420.51,2,2024-03,301.89,8593.64,2024-03,413.8,-1038.35,2024-03,0,,2.2,2,2023-03,0.07,-19.56,-12.39,"EMBDL,"
Welspun Enterprises Ltd.,WELENT,Construction - Real Estate,7881.28,2,2024-03,752.47,8149.64,2024-06,3080.8,371.83,2024-06,26.16,1.19,3.23,2,2023-03,0.32,33.11,23.2,"WELENT,"
Ganesh Housing Corporation Ltd.,GANESHHOUC,Construction - Real Estate,7148.78,2,2024-03,26.04,6944.17,2024-06,835.7,413.21,2024-06,17.3,0.22,4.3,2,2024-03,0.02,34.64,46.1,"GANESHHOUC,"
TARC Ltd.,TARC,Construction - Real Estate,6309.16,2,2024-03,1387.58,7629.32,2024-06,56.72,-114.84,2024-06,0,,5.07,2,2023-03,1.02,1.52,6.05,"TARC,"
Hemisphere Properties India Ltd.,HEMIPROP,Construction - Real Estate,5672.93,1,2024-03,62.3,5735.22,2024-03,0.52,-9.82,2024-03,0,,15.93,1,2023-03,0.18,-1.75,-0.3,"HEMIPROP,"
Ashiana Housing Ltd.,ASHIANA,Construction - Real Estate,3486.7,2,2024-06,246.8,3485.82,2024-06,943.32,67.08,2024-06,51.98,,4.53,2,2023-03,0.24,3.73,6.74,"ASHIANA,"
Suraj Estate Developers Ltd.,SURAJEST,Construction - Real Estate,3388.08,2,2024-03,425.62,3703.39,2024-06,443.48,83.1,2024-06,40.85,,6.19,2,2023-03,8.31,58.01,22.44,"SURAJEST,"
Arvind Smartspaces Ltd.,ARVSMART,Construction - Real Estate,3177.11,2,2024-03,106.52,3220.49,2024-06,348.81,46.61,2024-06,87.15,13.9,6.39,2,2024-03,0.22,10.67,19.24,"ARVSMART,"
Marathon Nextgen Realty Ltd.,MARATHON,Construction - Real Estate,2941.65,2,2024-03,760.93,3609.47,2024-03,704.62,133.72,2024-03,17.67,0.69,2.95,2,2023-03,1.13,15.94,16.44,"MARATHON,"
Capacit'e Infraprojects Ltd.,CAPACITE,Construction - Real Estate,2828.74,2,2024-03,325.8,2945.12,2024-03,1931.64,119.33,2024-03,23.52,6.4,1.86,2,2023-03,0.34,9.41,16.49,"CAPACITE,"
PSP Projects Ltd.,PSPPROJECT,Construction - Real Estate,2734.69,2,2024-03,455.09,2962.68,2024-06,2615.22,120.32,2024-06,22.83,1.52,2.29,2,2023-03,0.18,18.1,24.83,"PSPPROJECT,"
Kolte-Patil Developers Ltd.,KOLTEPATIL,Construction - Real Estate,2684.1,2,2024-03,1078.59,3352.67,2024-06,1141.07,-102.57,2024-06,0,,3.64,2,2024-03,1.47,-8.43,1.68,"KOLTEPATIL,"
Unitech Ltd.,UNITECH,Construction - Real Estate,2545.66,2,2024-03,7228.41,9341.63,2024-06,467.29,-4310.42,2024-06,0,,-0.43,2,2023-03,-4.48,-540.9,1.22,"UNITECH,"
B.L. Kashyap and Sons Ltd.,BLKASHYAP,Construction - Real Estate,2518.16,2,2024-03,308.85,2794.22,2024-03,1244.53,52.53,2024-03,47.94,2.1,5.07,2,2023-03,0.72,5.1,9.19,"BLKASHYAP,"
Ajmera Realty & Infra India Ltd.,AJMERA,Construction - Real Estate,2443.31,2,2024-03,807.63,3134.18,2024-06,777.64,115.1,2024-06,21.58,3.28,2.72,2,2024-03,0.93,12.68,12.6,"AJMERA,"
Omaxe Ltd.,OMAXE,Construction - Real Estate,2139.94,2,2024-03,728.76,2328.71,2024-03,1614.33,-406.14,2024-03,0,,4.45,2,2023-03,1.14,-32.76,-16.48,"OMAXE,"
Hubtown Ltd.,HUBTOWN,Construction - Real Estate,2096.72,2,2024-03,939.61,2904.78,2024-03,257.72,-75.96,2024-03,0,0,1.67,2,2023-03,0.66,2.03,4.26,"HUBTOWN,"
Suratwwala Business Group Ltd.,SBGLP,Construction - Real Estate,2057.59,2,2024-03,37.53,2095.11,2024-06,64.51,24.4,2024-06,84.32,,32.5,2,2023-03,2.82,4186.55,79.54,"SBGLP,"
Kesar India Ltd.,543542,Construction - Real Estate,1799.09,1,2024-03,21.52,1820.61,2024-03,52.63,10.07,2024-03,178.68,,34.53,1,2023-03,0.11,7.12,8.75,"543542,"
Shriram Properties Ltd.,SHRIRAMPPS,Construction - Real Estate,1789.56,2,2024-03,644.86,2250.7,2024-03,864.53,94.97,2024-03,23.72,0.27,1.4,2,2023-03,0.54,5.87,10.12,"SHRIRAMPPS,"
Bigbloc Construction Ltd.,BIGBLOC,Construction - Real Estate,1727.93,2,2024-03,142.51,1869.6,2024-03,243.22,30.69,2024-03,55.93,0.63,16.61,2,2024-03,1.37,34.22,24.43,"BIGBLOC,"
Elpro International Ltd.,504000,Construction - Real Estate,1721.91,2,2024-03,365.44,2083.09,2024-06,344.35,113.27,2024-06,15.17,0.72,1.04,2,2023-03,0.1,3.84,5.27,"504000,"
Peninsula Land Ltd.,PENINLAND,Construction - Real Estate,1686.43,2,2024-03,295.64,1966.29,2024-06,419.06,64.64,2024-06,25.38,1.41,8.02,2,2023-03,35.23,0,29.4,"PENINLAND,"
Texmaco Infrastructure & Holdings Ltd.,TEXINFRA,Construction - Real Estate,1614.49,2,2024-03,24.44,1637.18,2024-06,16.32,3.79,2024-06,299.09,,1.09,2,2023-03,0.04,0.47,0.72,"TEXINFRA,"
BEML Land Assets Ltd.,BLAL,Construction - Real Estate,1165,1,2024-03,,1165,2024-06,0,-3.91,2024-06,0,,426.58,1,2023-03,0,-14.63,-13.77,"BLAL,"
Arihant Superstructures Ltd.,ARIHANTSUP,Construction - Real Estate,1164,2,2024-03,477.39,1641.4,2024-06,467.17,49.97,2024-06,30.64,1.53,4.54,2,2023-03,1.58,21.99,15.28,"ARIHANTSUP,"
Transindia Real Estate Ltd.,TREL,Construction - Real Estate,1125.29,2,2024-03,58.3,1174.34,2024-06,89.19,245.68,2024-06,4.52,,0.92,2,2023-03,0.11,1.51,8.83,"TREL,"
AGI Infra Ltd.,AGIIL,Construction - Real Estate,999.82,2,2024-03,137.68,1037.2,2024-03,292.33,52.09,2024-03,19.19,0.59,4.45,2,2023-03,0.28,32.26,30.37,"AGIIL,"
Eldeco Housing & Industries Ltd.,ELDEHSG,Construction - Real Estate,894.56,2,2024-03,82.32,859.49,2024-06,117.05,34.23,2024-06,26.14,2.04,2.36,2,2023-03,0,13.6,18.97,"ELDEHSG,"
Parsvnath Developers Ltd.,PARSVNATH,Construction - Real Estate,791.59,2,2024-03,2842.62,3546.17,2024-06,496.3,-499.61,2024-06,0,,-0.44,2,2023-03,-2.69,0,-10.86,"PARSVNATH,"
R.P.P. Infra Projects Ltd.,RPPINFRA,Construction - Real Estate,773.16,2,2024-03,40.99,814.15,2024-06,1450.7,62.58,2024-06,12.35,0.62,1.83,2,2023-03,0.22,8.33,13.9,"RPPINFRA,"
Hampton Sky Realty Ltd.,526407,Construction - Real Estate,763.64,2,2024-03,58.51,813.33,2024-03,238.7,29.11,2024-03,55.94,,5.48,2,2023-03,0.09,4.72,2.25,"526407,"
GeeCee Ventures Ltd.,GEECEE,Construction - Real Estate,754.5,2,2024-03,,677.71,2024-06,116.75,42.34,2024-06,17.81,,1.15,2,2023-03,0,2.41,3.02,"GEECEE,"
Hazoor Multi Projects Ltd.,532467,Construction - Real Estate,743.6,2,2024-03,110.39,786.9,2024-03,544.56,63.77,2024-03,11.66,0.11,3.02,2,2024-03,0.47,49.91,48.17,"532467,"
Vishnusurya Projects and Infra Ltd.,VISHNUINFR,Construction - Real Estate,725,1,2024-03,19.82,744.82,2024-03,230.54,27.58,2024-03,26.29,,6.34,2,2023-03,0.61,34.66,30.72,"VISHNUINFR,"
PVP Ventures Ltd.,PVP,Construction - Real Estate,710.12,2,2024-03,40.76,748.12,2024-06,10.54,63.28,2024-06,11.1,0.75,2.57,2,2023-03,0.79,464.44,92.34,"PVP,"
RDB Realty & Infrastructure Ltd.,533285,Construction - Real Estate,596.8,2,2024-03,668.73,1265.53,2024-03,110.29,20.62,2024-03,30.35,0.85,3.34,2,2023-03,2.94,10.54,9.11,"533285,"
Nila Infrastructures Ltd.,NILAINFRA,Construction - Real Estate,545.54,2,2024-03,34.59,574.65,2024-06,201.53,15.93,2024-06,34.06,,3.67,2,2024-03,0.24,8.26,12.47,"NILAINFRA,"
Modi's Navnirman Ltd.,543539,Construction - Real Estate,523.09,1,2024-03,5.34,528.42,2024-03,20.89,2.57,2024-03,203.3,,6.38,2,2023-03,0.23,31.96,29.86,"543539,"
Prozone Realty Ltd.,PROZONER,Construction - Real Estate,475.66,2,2024-03,421.92,791.13,2024-03,184.51,2.41,2024-03,105.03,2.1,0.93,2,2023-03,0.82,7.71,9.41,"PROZONER,"
Vipul Ltd.,VIPULLTD,Construction - Real Estate,439.09,2,2024-03,187.81,626.9,2024-06,216.24,250.44,2024-06,1.75,,1.09,2,2023-03,2.34,-68.15,-11.75,"VIPULLTD,"
Variman Global Enterprises Ltd.,540570,Construction - Real Estate,414.85,2,2024-03,27.19,442.04,2024-03,113.33,1.23,2024-03,367.12,1.61,12.73,2,2023-03,0.72,7.14,9.8,"540570,"
Sumit Woods Ltd.,SUMIT,Construction - Real Estate,413.78,2,2024-03,119.43,529.13,2024-06,179.25,10.51,2024-06,45.59,,4.57,2,2023-03,2.18,11.61,13.17,"SUMIT,"
Chavda Infra Ltd.,CHAVDA,Construction - Real Estate,384.76,1,2024-03,86.51,471.26,2024-03,241.66,18.76,2024-03,20.51,,5.22,1,2023-03,1.75,49.41,28.38,"CHAVDA,"
Nila Spaces Ltd.,NILASPACES,Construction - Real Estate,374.19,2,2024-03,0.18,339.48,2024-06,121.82,16.36,2024-06,23.06,,2.88,2,2023-03,0,-3.5,-4.83,"NILASPACES,"
Veer Global Infraconstruction Ltd.,543241,Construction - Real Estate,357.36,1,2024-03,9.59,363.73,2024-03,15.41,1.46,2024-03,244.1,3.9,10.96,1,2024-03,0.29,4.59,5.6,"543241,"
Emami Realty Ltd.,EMAMIREAL,Construction - Real Estate,339.42,2,2024-03,1914.47,2230.03,2024-03,61.46,-123.1,2024-03,0,,-9.44,2,2023-03,18.2,-38.32,0.22,"EMAMIREAL,"
Maruti Infrastructure Ltd.,531540,Construction - Real Estate,337.5,2,2024-03,42.2,378.53,2024-06,36.95,0.8,2024-06,345.09,,10.53,2,2024-03,1.66,4.98,5.83,"531540,"
Navkar Urbanstructure Ltd.,531494,Construction - Real Estate,323.39,1,2024-03,13.71,337.1,2024-03,18.72,1.02,2024-03,318.3,16.62,2.69,1,2023-03,0,1.58,1.32,"531494,"
KBC Global Ltd.,KBCGLOBAL,Construction - Real Estate,304.35,2,2024-03,75.86,380.22,2024-03,30.32,-49.99,2024-03,0,,0.28,2,2023-03,0.14,-0.67,1.41,"KBCGLOBAL,"
Lancor Holdings Ltd.,LANCORHOL,Construction - Real Estate,303.81,2,2023-09,92.47,394.29,2023-12,121.13,3.35,2023-12,90.55,,1.58,2,2023-03,0.84,-0.26,7.65,"LANCORHOL,"
Ravinder Heights Ltd.,RVHL,Construction - Real Estate,301.97,2,2024-03,1.16,292.98,2024-06,0.61,-0.65,2024-06,0,,1.24,2,2023-03,0.01,2.29,1.82,"RVHL,"
Arihant Foundations & Housing Ltd.,531381,Construction - Real Estate,295.75,2,2024-03,117.9,404.53,2024-06,125.8,19.84,2024-06,14.33,0.34,1.54,2,2023-03,0.98,6.76,11.34,"531381,"
Shradha Infraprojects Ltd.,SHRADHA,Construction - Real Estate,288.55,2,2024-03,151.58,436.78,2024-06,117.98,22.78,2024-06,13.68,0.34,2.97,2,2024-03,1.65,24.2,10.54,"SHRADHA,"
Supreme Holdings & Hospitality (India) Ltd.,530677,Construction - Real Estate,273.96,2,2024-03,5.76,275.13,2024-03,71.71,7.9,2024-03,34.86,0.72,0.5,2,2023-03,0.05,11.08,12.55,"530677,"
SAB Industries Ltd.,539112,Construction - Real Estate,260.09,1,2024-03,81.53,341.62,2024-03,45.52,0.85,2024-03,307.07,3.62,0.88,1,2023-03,0.22,3.87,3.41,"539112,"
Mason Infratech Ltd.,MASON,Construction - Real Estate,247.86,1,,,247.86,2024-03,93.8,11.65,2024-03,21.27,,14.1,1,-0,,,,"MASON,"
Espire Hospitality Ltd.,532016,Construction - Real Estate,237.07,1,2024-03,46.38,282.45,2024-03,35.76,2.56,2024-03,92.79,0.69,71.67,1,2023-03,12.1,44.02,16.68,"532016,"
Prajay Engineers Syndicate Ltd.,PRAENG,Construction - Real Estate,233.45,2,2024-03,181.88,415.32,2024-06,54.66,-40.36,2024-06,0,0,0.46,2,2023-03,0.31,-1.68,-0.7,"PRAENG,"
Sanmit Infra Ltd.,532435,Construction - Real Estate,225,1,2024-03,8.89,233.89,2024-03,96.6,4.47,2024-03,50.39,0.86,6.31,1,2023-03,0.26,17.55,19.65,"532435,"
Alpine Housing Development Corporation Ltd.,526519,Construction - Real Estate,218.26,1,2024-03,16.92,235.18,2024-03,57.56,3.43,2024-03,63.58,,2.75,1,2023-03,0.28,3.18,4.6,"526519,"
Pansari Developers Ltd.,PANSARI,Construction - Real Estate,218.24,2,2024-03,86.11,304.35,2024-06,56.08,5.32,2024-06,41.01,,1.71,2,2023-03,0.67,1.67,1.86,"PANSARI,"
VR Infraspace Ltd.,VR,Construction - Real Estate,217.6,1,2024-03,1.52,219.12,2024-03,11.27,2.13,2024-03,102.26,,6.76,2,2023-03,0.82,22.14,15.34,"VR,"
AMJ Land Holdings Ltd.,AMJLAND,Construction - Real Estate,208.77,2,2024-03,15,210.39,2024-06,71.76,12.64,2024-06,16.52,0.81,1.14,2,2024-03,0.08,7.11,9.41,"AMJLAND,"
SV Global Mill Ltd.,535621,Construction - Real Estate,189.78,2,2024-03,0.18,179.27,2024-06,6.25,1.03,2024-06,172.06,11.19,2.87,2,2024-03,0,0.86,2.96,"535621,"
Housing Development And Infrastructure Ltd.,HDIL,Construction - Real Estate,182.97,1,2024-03,2483.64,2649.58,2024-03,2.05,-10.31,2024-03,0,,-0.08,1,2019-03,0.13,0.83,2.35,"HDIL,"
Homesfy Realty Ltd.,HOMESFY,Construction - Real Estate,179.2,1,2024-03,0.14,179.35,2024-03,60.39,3.75,2024-03,47.83,,4.9,1,2023-03,0.01,10.63,18.67,"HOMESFY,"
Ratnabhumi Developers Ltd.,540796,Construction - Real Estate,175.43,2,2024-03,190.75,362.74,2024-03,0.62,0.04,2024-03,661.99,,4.99,2,2023-03,3.12,-0.6,6.19,"540796,"
B-Right Real Estate Ltd.,543543,Construction - Real Estate,174.75,1,2024-03,14.52,189.27,2024-03,5.26,2.41,2024-03,72.54,,1.27,2,2023-03,0.29,2.63,3.65,"543543,"
HB Estate Developers Ltd.,532334,Construction - Real Estate,169.15,2,2024-03,311.11,469.01,2024-06,111.11,6.01,2024-06,28.16,1.49,1.13,2,2024-03,2.09,2.65,7.14,"532334,"
Art Nirman Ltd.,ARTNIRMAN,Construction - Real Estate,167.88,1,2024-03,2.92,166.45,2024-03,34.29,1.16,2024-03,142.27,,4.76,1,2023-03,0.07,0.33,0.82,"ARTNIRMAN,"
Radhe Developers (India) Ltd.,531273,Construction - Real Estate,167.19,1,2024-03,42.42,208.34,2024-06,5.72,-5.11,2024-06,0,0,3.38,1,2023-03,0.41,1.3,2.69,"531273,"
Thakkers Developers Ltd.,526654,Construction - Real Estate,165.28,2,2024-03,30.12,192.48,2024-03,30.81,-0.95,2024-03,0,0,1.14,2,2023-03,0.15,11.77,13,"526654,"
Manas Properties Ltd.,540402,Construction - Real Estate,162.24,1,2024-03,0.1,162.34,2024-03,0,24.12,2023-03,6.49,0.01,2.74,1,2023-03,0.01,53.56,65.57,"540402,"
Samor Reality Ltd.,543376,Construction - Real Estate,162.07,1,2024-03,23.99,186.06,2024-03,0.06,-0.3,2024-03,0,,3.4,1,2023-03,0.33,0.65,3.03,"543376,"
Ansal Housing Ltd.,507828,Construction - Real Estate,157.86,2,2024-03,446.7,581.36,2024-03,464.59,7.93,2024-03,19.9,1.7,1.3,2,2023-03,3.91,-43.84,-2.81,"507828,"
Landmark Property Development Company Ltd.,533012,Construction - Real Estate,150.64,1,2024-03,,147.18,2024-06,1.27,-11.85,2024-06,0,,3.44,1,2023-03,0,-11.15,-12.6,"533012,"
Ansal Properties & Infrastructure Ltd.,ANSALAPI,Construction - Real Estate,147.17,2,2024-03,475.68,584.44,2024-06,552.52,-40.12,2024-06,0,,-0.22,2,2023-03,-0.88,0,-187.17,"ANSALAPI,"
Shervani Industrial Syndicate Ltd.,526117,Construction - Real Estate,146.13,2,2024-03,31.55,161.59,2024-06,79.77,9.59,2024-06,15,,1.29,2,2023-03,0.02,29.83,28.67,"526117,"
Prerna Infrabuild Ltd.,531802,Construction - Real Estate,126.55,2,2024-03,34.34,133.59,2024-06,37.61,5.06,2024-03,24.28,0.46,1.25,2,2023-03,0.73,22.77,20.44,"531802,"
Rainbow Foundations Ltd.,531694,Construction - Real Estate,123.3,1,2024-03,292.78,416.08,2024-03,93.48,4,2024-03,32.29,,1.69,1,2023-03,5.55,3.07,4.05,"531694,"
BSEL Algo Ltd.,532123,Construction - Real Estate,122.69,2,2024-03,0,121.49,2024-06,34.38,30.83,2024-06,3.98,0.15,0.26,2,2024-03,0,5.61,6.36,"532123,"
Ansal Buildwell Ltd.,523007,Construction - Real Estate,118.73,2,2024-03,31.64,124.54,2024-03,41.37,9.56,2024-03,8.18,,0.97,2,2023-03,0.28,-1.06,3.89,"523007,"
Avishkar Infra Realty Ltd.,508929,Construction - Real Estate,111.9,1,2024-03,8.07,119.98,2024-06,0,-0.99,2024-06,0,0,11.45,1,2023-03,-1.14,0,-16.02,"508929,"
Shri Krishna Devcon Ltd.,531080,Construction - Real Estate,107.8,2,2024-03,51.93,159.73,2024-03,25.45,4.45,2024-03,24.23,2.4,1.32,2,2023-03,0.72,6.45,7.38,"531080,"
Shristi Infrastructure Development Corporation Ltd.,511411,Construction - Real Estate,100.63,2,2024-03,413.59,510.84,2024-03,115.39,-18.79,2024-03,0,,-0.59,2,2023-03,-7.05,0,-2.81,"511411,"
Skyline Millars Ltd.,505650,Construction - Real Estate,93.8,1,2024-03,,86.95,2024-06,0,-0.75,2024-06,0,,3.79,1,2023-03,0,-6.03,-6.03,"505650,"
Shree Krishna Infrastructure Ltd.,542146,Construction - Real Estate,84.15,1,2024-03,0,83.69,2024-03,0.87,0.03,2024-03,0,,7.09,1,2024-03,0,0.28,0.36,"542146,"
Maxheights Infrastructure Ltd.,534338,Construction - Real Estate,79.59,1,2024-03,70.28,148.72,2024-06,18.44,1.03,2024-06,77.57,,2.41,2,2024-03,2.38,1.44,0.87,"534338,"
Poddar Housing and Development Ltd.,PODDARHOUS,Construction - Real Estate,68.55,1,2023-09,512.24,574.96,2023-12,12.03,-57.75,2023-12,0,,0.92,2,2023-03,3.53,-34.86,0.93,"PODDARHOUS,"
Real Eco-Energy Ltd.,530053,Construction - Real Estate,68.3,1,2024-03,4.85,73.15,2024-06,0,0.18,2024-06,379.44,25.47,11.98,1,2023-03,0.87,0.29,0.2,"530053,"
Vivid Mercantile Ltd.,542046,Construction - Real Estate,64.26,1,2024-03,4.51,68.77,2024-06,17.31,12.94,2024-06,4.97,0.11,1.22,1,2023-03,0.12,15.84,15.27,"542046,"
Shantidoot Infra Services Ltd.,543598,Construction - Real Estate,59.69,1,2024-03,0.1,59.79,2024-03,10,1.24,2024-03,48.18,,14.01,1,2023-03,0.13,31.13,37.19,"543598,"
Victoria Mills Ltd.,503349,Construction - Real Estate,58.72,1,2024-03,,58.72,2024-03,17,0.46,2024-03,80.77,3.74,0.93,2,2023-03,0,4.47,5.78,"503349,"
Satchmo Holdings Ltd.,533202,Construction - Real Estate,58.48,2,2024-03,133.86,191.78,2024-06,33.68,13.39,2024-06,4.37,0.27,-0.06,2,2024-03,-0.12,0,0,"533202,"
S&T Corporation Ltd.,514197,Construction - Real Estate,57.77,2,2024-03,,57.7,2024-06,0.17,-0.17,2024-06,0,0,,1,2023-03,0.1,0.99,0.94,"514197,"
Atal Realtech Ltd.,ATALREAL,Construction - Real Estate,57.43,1,2024-03,9.21,66.64,2024-03,40.83,2.14,2024-03,26.77,,1.52,1,2023-03,0.32,6.3,10.55,"ATALREAL,"
Country Condo's Ltd.,COUNCODOS,Construction - Real Estate,55.64,1,2024-03,1.95,53.86,2024-03,25.32,1.61,2024-03,34.48,1.36,2.27,1,2024-03,0.08,6.81,9.11,"COUNCODOS,"
Grovy India Ltd.,539522,Construction - Real Estate,54.18,1,2024-03,11.36,65.54,2024-06,16.32,0.58,2024-06,92.77,1.85,2.91,1,2023-03,0.58,6.18,6.49,"539522,"
Prime Property Development Corporation Ltd.,530695,Construction - Real Estate,53.87,2,2024-03,,53.87,2024-03,55.64,6.51,2024-03,8.27,1.33,0.69,2,2023-03,0.09,9.09,0.2,"530695,"
Tirupati Sarjan Ltd.,531814,Construction - Real Estate,51.66,1,2024-03,59.6,108.29,2024-03,193.75,3.95,2024-03,13.08,,0.61,1,2023-03,0.7,3.84,9.04,"531814,"
Nimbus Projects Ltd.,511714,Construction - Real Estate,50.81,2,2024-03,6.86,57.67,2024-06,5.54,-12.17,2024-06,0,0,-3.24,2,2023-03,-0.23,0,0,"511714,"
Simplex Realty Ltd.,503229,Construction - Real Estate,46.7,2,2024-03,0,46.41,2024-06,4.79,2.19,2024-06,21.95,1.29,0.4,2,2024-03,0,4.54,5.75,"503229,"
PVV Infra Ltd.,536659,Construction - Real Estate,46.48,1,2024-03,2.75,49.11,2024-03,87.92,3.09,2024-03,15.04,,0.82,1,2024-03,0.05,9.51,9.26,"536659,"
Manjeera Constructions Ltd.,533078,Construction - Real Estate,46.29,2,2024-03,297.79,307.91,2024-03,54.31,1.37,2024-03,33.89,,-0.45,2,2023-03,-2.8,0,-1.48,"533078,"
Gothi Plascon (India) Ltd.,531111,Construction - Real Estate,41.56,1,2024-03,0.15,41.02,2024-06,4.37,1.32,2024-06,31.42,,3.45,1,2023-03,0.02,13.47,17.79,"531111,"
Rodium Realty Ltd.,531822,Construction - Real Estate,37.84,2,2024-03,98.21,127.85,2024-03,47.27,2.43,2024-03,28.64,14.35,2.71,2,2023-03,6.94,6.82,3.91,"531822,"
Garnet Construction Ltd.,526727,Construction - Real Estate,37.16,1,2024-03,9.88,47.04,2024-03,11.13,2.94,2024-03,12.64,,0.39,1,2023-03,0.16,0.32,0.65,"526727,"
Shaival Reality Ltd.,SHAIVAL,Construction - Real Estate,35.3,1,2024-03,,35.3,2024-03,0.33,2.52,2023-03,5.26,0.13,2.24,2,2023-03,0,67.83,41.48,"SHAIVAL,"
