Sector: Retailing,
Date: 13-Aug-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Ethos Ltd.,ETHOSLTD,Retailing,7786.49,2,2024-03,6.7,7447.73,2024-03,998.99,82.62,2024-03,93.48,1.3,8.81,2,2023-03,0.01,13.97,21.68,"ETHOSLTD,"
V-Mart Retail Ltd.,VMART,Retailing,7130.52,1,2024-03,110,7213.29,2024-06,2893.16,-62.67,2024-06,0,,9.47,1,2024-03,0.15,-12.27,2.13,"VMART,"
Arvind Fashions Ltd.,ARVINDFASN,Retailing,6144.62,2,2024-03,466.09,6442.73,2024-06,4440.68,121.14,2024-06,62.46,1.59,6.16,2,2024-03,0.47,11.36,21.49,"ARVINDFASN,"
Go Fashion (India) Ltd.,GOCOLORS,Retailing,5956.92,1,2024-03,0,5764.86,2024-06,792.82,85.15,2024-06,69.96,3.22,9.42,1,2024-03,0,14.72,27.15,"GOCOLORS,"
Aditya Vision Ltd.,540205,Retailing,5672.75,1,2024-03,125.27,5701.86,2024-06,1990.84,92.73,2024-06,61.18,0.9,10.67,1,2024-03,0.26,25.12,28.55,"540205,"
Vaibhav Global Ltd.,VAIBHAVGBL,Retailing,4924.94,2,2024-03,106.01,4925.93,2024-06,3138.72,124.61,2024-06,39.12,,3.88,2,2024-03,0.09,10.44,14.46,"VAIBHAVGBL,"
V2 Retail Ltd.,V2RETAIL,Retailing,3291.87,2,2024-03,90.84,3372.82,2024-06,1316.15,37.81,2024-06,87.06,,11.31,2,2023-03,0.22,-5.11,8.17,"V2RETAIL,"
Sai Silks (Kalamandir) Ltd.,KALAMANDIR,Retailing,2432.39,1,2024-03,257.75,2288.5,2024-03,1373.55,100.86,2024-03,24.11,0.54,2.29,1,2023-03,0.87,27.96,28.52,"KALAMANDIR,"
Liberty Shoes Ltd.,LIBERTSHOE,Footwear,896.39,1,2024-03,70.49,960.37,2024-06,649.43,12.47,2024-06,71.88,5.65,4.19,1,2023-03,0.44,6.67,11.1,"LIBERTSHOE,"
PNGS Gargi Fashion Jewellery Ltd.,543709,Retailing,878.51,1,2024-03,1.73,879.54,2024-06,88.41,17.64,2024-06,49.8,,22.24,1,2024-03,0.06,34.09,44.11,"543709,"
Spencer's Retail Ltd.,SPENCERS,Retailing,796.77,2,2024-03,733.04,1493.5,2024-06,2323.17,-245.45,2024-06,0,,-1.73,2,2024-03,-1.76,0,-33.47,"SPENCERS,"
Jay Jalaram Technologies Ltd.,KORE,Retailing,742.31,1,2024-03,46.07,788.38,2024-03,538.72,4.86,2024-03,152.64,,12.77,1,2023-03,0.84,14.61,17.32,"KORE,"
Sreeleathers Ltd.,SREEL,Footwear,693.26,1,2024-03,,682.73,2024-03,217.68,26.84,2024-03,25.82,7,1.66,1,2023-03,0,7.23,9.89,"SREEL,"
Khadim India Ltd.,KHADIM,Footwear,677.43,2,2024-03,122.31,782.55,2024-06,610.82,5.28,2024-06,128.23,,2.72,2,2023-03,0.53,8.12,15.86,"KHADIM,"
Brand Concepts Ltd.,BCONCEPTS,Retailing,636.27,2,2024-03,42.3,672.88,2024-06,261.87,9.55,2024-06,66.86,,11.49,2,2024-03,0.79,27.01,30.3,"BCONCEPTS,"
Mirza International Ltd.,MIRZAINT,Footwear,601.18,2,2024-03,35.44,617.42,2024-06,646.27,10.24,2024-06,58.73,,1.09,2,2024-03,0.06,2.22,4.87,"MIRZAINT,"
Lehar Footwears Ltd.,532829,Footwear,445.77,1,2024-03,66.8,509.24,2024-06,192.6,6.66,2024-06,66.95,3.14,5.63,1,2023-03,1.06,9.66,10.26,"532829,"
Logica Infoway Ltd.,543746,Retailing,404.94,1,2024-03,107.92,512.19,2024-03,1064.24,8.1,2024-03,50.02,1.29,6.61,1,2024-03,1.76,14.15,14.51,"543746,"
Rockingdeals Circular Economy Ltd.,ROCKINGDCE,Retailing,377.6,1,2024-03,0.08,377.68,2024-03,49.56,5.21,2024-03,72.48,,10.35,1,2023-03,0.57,25.05,24.49,"ROCKINGDCE,"
OSIA Hyper Retail Ltd.,OSIAHYPER,Retailing,376.74,1,2024-03,114.91,491.65,2024-06,1263.78,21.3,2024-06,17.69,1.54,1.97,1,2023-03,1.1,9.3,17.38,"OSIAHYPER,"
Thomas Scott (India) Ltd.,THOMASCOTT,Retailing,298.48,1,2024-03,5.9,303.96,2024-06,96.69,10.26,2024-06,29.1,0.69,5.05,1,2023-03,0.35,26.34,27.47,"THOMASCOTT,"
On Door Concepts Ltd.,ONDOOR,Retailing,285.25,1,2024-03,0.88,286.13,2024-03,233.52,6.06,2024-03,47.1,,3.18,1,2023-03,0.02,0,1.38,"ONDOOR,"
Bhatia Communications & Retail (India) Ltd.,540956,Retailing,276.59,1,2024-03,21.15,297.74,2024-03,402.12,11.52,2024-03,24.02,1.27,4.19,1,2023-03,0.35,16.84,20.15,"540956,"
Superhouse Ltd.,SUPERHOUSE,Footwear,241.39,2,2024-03,203.65,378.07,2024-03,665.31,11.72,2024-03,17.46,2.77,0.53,2,2023-03,0.44,6.54,8.52,"SUPERHOUSE,"
Digidrive Distributors Ltd.,DIGIDRIVE,Retailing,193,2,2024-03,,177.01,2024-03,47.63,4.06,2024-03,47.54,,0.85,2,2023-03,0,4.79,4.71,"DIGIDRIVE,"
Praxis Home Retail Ltd.,540901,Retailing,187.95,1,2024-03,74.23,260.19,2024-06,200.71,-75.54,2024-06,0,,-3.4,1,2023-03,-2.81,0,1.26,"540901,"
Fonebox Retail Ltd.,FONEBOX,Retailing,184.68,1,2024-03,0.19,184.87,2024-03,297.6,3.43,2024-03,53.81,,5.37,1,2023-03,5.03,118.2,57.05,"FONEBOX,"
Future Consumer Ltd.,FCONSUMER,Retailing,147.78,2,2024-03,408.9,547.21,2024-03,369.8,-132.12,2024-03,0,,-0.48,2,2023-03,-2.22,0,-61.5,"FCONSUMER,"
Womancart Ltd.,WOMANCART,Retailing,138.63,1,2024-03,6.36,144.99,2024-03,23.42,1.45,2024-03,95.48,,5.37,2,2023-03,0.42,16.08,17.18,"WOMANCART,"
Future Retail Ltd.,FRETAIL,Retailing,130.69,1,2021-09,13346.78,13382.54,2021-12,8541.03,-4445.43,2021-12,0,,,1,2021-03,9.58,-136.16,-13.24,"FRETAIL,"
Aditya Consumer Marketing Ltd.,540146,Retailing,117.85,1,2024-03,6.3,114.8,2024-03,93.36,-3.07,2024-03,0,,4.8,1,2024-03,0.26,-11.78,-7.02,"540146,"
Archies Ltd.,ARCHIES,Retailing,87.49,1,2024-03,27.84,115.17,2024-03,80.08,-8.21,2024-03,0,0,1,1,2023-03,0.19,2.27,4.9,"ARCHIES,"
Bombay Metrics Supply Chain Ltd.,BMETRICS,Retailing,83.15,1,2024-03,3.16,85.68,2024-03,85.68,3.39,2024-03,24.56,0.56,5.54,1,2023-03,0.22,26.01,36.06,"BMETRICS,"
Magson Retail & Distribution Ltd.,MAGSON,Retailing,74.42,1,2024-03,0.77,75.19,2024-03,65.91,2.81,2024-03,26.49,,3.24,2,2023-03,0.35,33.58,36.73,"MAGSON,"
SILGO Retail Ltd.,SILGO,Retailing,64.18,1,2024-03,6.79,70.97,2024-03,35.03,3.1,2024-03,20.37,1.02,1.19,1,2023-03,0.61,7.95,10.55,"SILGO,"
Grill Splendour Services Ltd.,BIRDYS,Retailing,50,1,2024-03,15.49,64.74,2024-03,13.46,-0.24,2024-03,0,,2.43,1,2024-03,3.78,-7.78,4.32,"BIRDYS,"
Future Lifestyle Fashions Ltd.,FLFL,Retailing,45.2,1,2022-09,1609.67,1600.83,2022-09,2211.38,-2116.65,2022-09,0,,,1,2022-03,-0.99,0,-163.74,"FLFL,"
Nivaka Fashions Ltd.,542206,Retailing,38.3,1,2024-03,0.43,38.73,2024-03,2.26,-0.26,2024-03,0,,3.8,1,2023-03,0.05,0.22,1.33,"542206,"
Shantiguru Industries Ltd.,534708,Retailing,38.17,1,2024-03,0.31,38.48,2024-03,0,-0.1,2024-03,0,,2.74,1,2023-03,0.03,-0.46,-0.44,"534708,"
Benchmark Computer Solutions Ltd.,544052,Retailing,37.32,1,2024-03,5.65,42.97,2024-03,34.62,2.21,2024-03,16.87,1.15,1.24,1,2023-03,0.43,17.08,18.89,"544052,"
Future Enterprises Ltd.,FEL,Retailing,35.03,1,2023-03,5389.56,5424.59,2023-03,104.53,-677.99,2023-03,0,,-0.08,1,2021-03,2.53,-33.95,-3.69,"FEL,"
Olympia Industries Ltd.,521105,Retailing,31.96,1,2024-03,50.34,82.3,2024-06,227.04,0.9,2024-06,35.67,,0.77,1,2023-03,1.04,2.48,6.18,"521105,"
JHS Svendgaard Retail Ventures Ltd.,RETAIL,Retailing,27.68,1,2024-03,,27.68,2024-03,13.05,0.25,2024-03,108.96,,4.37,1,2023-03,0.01,15.22,32,"RETAIL,"
Heads UP Ventures Ltd.,HEADSUP,Retailing,25.17,1,2024-03,,25.17,2024-03,0.63,-4.32,2024-03,0,,1.82,1,2023-03,0,-42.04,-40.29,"HEADSUP,"
3C IT Solutions & Telecom (India) Ltd.,544190,Retailing,21.26,1,2024-03,5.2,26.46,2024-03,29.84,0.12,2024-03,171.47,,1.24,1,2023-03,3.27,33.9,25.61,"544190,"
Future Enterprises Ltd.-B-DVR,FELDVR,Retailing,20.28,1,,,20.28,2015-03,10341.66,74.06,2015-03,0.27,,,1,-0,,,,"FELDVR,"
Chandni Machines Ltd.,542627,Retailing,19.87,1,2024-03,,17.14,2024-06,195.12,2,2024-06,9.93,,2.03,1,2023-03,0,5.07,7.27,"542627,"
White Organic Retail Ltd.,542667,Retailing,15.38,2,2024-03,,15.38,2024-03,0,-27.25,2024-03,0,,1.27,2,2023-03,0,-9.17,-8.03,"542667,"
NB Footwear Ltd.,523242,Footwear,15.24,1,2024-03,,15.24,2024-06,0,-0.18,2024-06,0,,-6.27,1,2023-03,0,0,0,"523242,"
Sabrimala Industries India Ltd.,540132,Retailing,9.15,2,2024-03,,9.15,2024-03,5.58,0.33,2024-03,27.98,44.87,1.41,2,2023-03,0,-4.25,-4.26,"540132,"
eDynamics Solutions Ltd.,535694,Retailing,8.23,1,2023-03,0.89,9.12,2023-03,0.01,-0.02,2023-03,0,,0.23,1,2021-03,0.03,-0.02,-0.02,"535694,"
Mafia Trends Ltd.,543613,Retailing,6.47,1,2024-03,1.72,8.19,2024-03,6.63,0.33,2024-03,19.54,,0.85,1,2023-03,0.27,3.85,8.11,"543613,"
Mayur Leather Products Ltd.,531680,Footwear,3.25,1,2022-03,3.41,6.39,2022-06,8.23,-1.41,2022-06,0,0,,1,2022-03,0.79,-14.92,-1.73,"531680,"
Taaza International Ltd.,537392,Retailing,3.09,1,2023-03,,3.09,2023-06,0,-0.16,2023-06,0,,0.44,1,2022-03,0,-2.72,-3.5,"537392,"
JLA Infraville Shoppers Ltd.,538765,Retailing,2.76,1,2024-03,,2.76,2024-03,0,0.11,2024-03,24.91,1.32,0.35,1,2023-03,0,2.94,3.07,"538765,"
