Sector: Plastic Products,
Date: 13-Aug-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
TPL Plastech Ltd.,TPLPLASTEH,Plastic Products,812.79,2,2024-03,25.16,832.44,2024-03,312.91,19.85,2024-03,40.95,7.83,6.03,1,2023-03,0.33,14.72,18.65,"TPLPLASTEH,"
Nahar Poly Films Ltd.,NAHARPOLY,Plastic Products,793.82,2,2024-03,125.84,919.07,2024-06,611.51,0.35,2024-06,48.91,1.61,0.99,2,2023-03,0.21,3.66,5.35,"NAHARPOLY,"
Kisan Mouldings Ltd.,530145,Plastic Products,755.96,2,2024-03,1.73,722.16,2024-06,255.26,68.24,2024-06,11.08,,3.68,2,2023-03,-3.86,0,-13.46,"530145,"
Shree Tirupati Balajee FIBC Ltd.,TIRUPATI,Plastic Products,745.37,1,2024-03,72.5,817.27,2024-03,161.11,14.11,2024-03,52.83,,11.63,2,2023-03,0.74,15.78,13.43,"TIRUPATI,"
Cropster Agro Ltd.,523105,Plastic Products,720,1,2024-03,0.01,720.01,2024-03,60.71,10.55,2024-03,64.97,,12.21,1,2023-03,-0.98,0,0,"523105,"
IIRM Holdings India Ltd.,526530,Plastic Products,618.82,1,2024-03,,618.82,2024-06,2.4,1.39,2024-06,446.48,11.65,19.52,1,2023-03,0,0,0,"526530,"
Dhabriya Polywood Ltd.,538715,Plastic Products,502.3,2,2024-03,52.86,555.16,2024-06,220.14,15.63,2024-06,32.14,7.34,5.77,2,2023-03,0.83,13.16,12.47,"538715,"
Premier Polyfilm Ltd.,PREMIERPOL,Plastic Products,439.6,1,2024-03,5.99,445.59,2024-06,295.85,21.7,2024-06,20.26,1.01,5.52,1,2023-03,0.45,17.08,17.98,"PREMIERPOL,"
Shish Industries Ltd.,540693,Plastic Products,425.61,2,2024-03,11.94,430.82,2024-06,91.2,9.03,2024-06,47.12,,6.14,2,2023-03,0.27,25.93,28.26,"540693,"
Captain Polyplast Ltd.,536974,Plastic Products,405.21,2,2024-03,102.07,507.28,2024-03,294.34,17.23,2024-03,22.79,5.01,4.04,2,2023-03,1.11,8.14,11.25,"536974,"
OK Play India Ltd.,526415,Plastic Products,404.36,2,2024-03,77.58,481.94,2024-03,184.56,1.13,2024-03,357.21,,3.58,2,2023-03,3.94,-5.21,11.2,"526415,"
Cool Caps Industries Ltd.,COOLCAPS,Plastic Products,386.68,1,2024-03,66.3,452.98,2024-03,99.75,4.68,2024-03,82.68,,10.52,2,2023-03,1.96,17.23,14.27,"COOLCAPS,"
Hitech Corporation Ltd.,HITECHCORP,Plastic Products,381.3,2,2024-03,71,451.48,2015-09,422.42,10.3,2015-09,35.91,0.51,,1,2024-03,0.27,8.69,13.86,"HITECHCORP,"
Shree Rama Multi-Tech Ltd.,532310,Plastic Products,364.13,1,2024-03,12.05,373.39,2024-06,176.83,12.21,2024-06,29.83,0.75,3.41,1,2024-03,0.12,15.05,9.51,"532310,"
Kaka Industries Ltd.,543939,Plastic Products,348.26,1,2024-03,44.66,392.92,2024-03,170.22,13,2024-03,26.79,,6.76,2,2023-03,2.05,36.72,21.05,"543939,"
Purv Flexipack Ltd.,PURVFLEXI,Plastic Products,337.82,1,2024-03,47.7,385.52,2024-03,103.74,3.83,2024-03,88.14,,3.05,2,2023-03,1.62,15.74,13.8,"PURVFLEXI,"
Rajshree Polypack Ltd.,RPPL,Plastic Products,306.69,2,2024-03,73.46,376.34,2024-06,280.4,10.87,2024-06,34.49,,1.97,2,2023-03,0.57,8.67,11.92,"RPPL,"
Essen Speciality Films Ltd.,ESFL,Plastic Products,305.83,1,2024-03,,305.83,2024-03,142.68,14.24,2024-03,21.47,,2.14,1,2023-03,0.08,16.94,17.8,"ESFL,"
RDB Rasayans Ltd.,533608,Plastic Products,297.96,1,2024-03,0.84,282.08,2024-03,103.2,24.14,2024-03,12.3,0.45,1.6,1,2023-03,0,16.23,21.54,"533608,"
PIL ITALICA Lifestyle Ltd.,PILITA,Plastic Products,294.69,1,2024-03,15.61,308.41,2024-06,98.24,4.93,2024-06,59.74,4.25,3.89,1,2024-03,0.21,6.43,8.51,"PILITA,"
Commercial Syn Bags Ltd.,COMSYN,Plastic Products,264.6,2,2024-03,100.55,360.63,2024-03,288.44,7.86,2024-03,33.67,,2.06,2,2023-03,0.57,7.24,8.41,"COMSYN,"
Kanpur Plastipack Ltd.,KANPRPLA,Plastic Products,244.61,2,2024-03,224.11,465.48,2024-06,529.3,-2.64,2024-06,0,,1.37,2,2023-03,0.92,2.02,4.06,"KANPRPLA,"
GM Polyplast Ltd.,543239,Plastic Products,240.93,1,2024-03,1.19,239.87,2024-03,92.02,7.08,2024-03,34,0.88,7.59,1,2024-03,0.04,24.82,34,"543239,"
National Plastic Technologies Ltd.,531287,Plastic Products,234.9,1,2024-03,58.82,293.21,2024-06,276.44,8.2,2024-06,28.63,0.59,5.2,1,2023-03,1.46,19,16.05,"531287,"
Hindustan Adhesives Ltd.,514428,Plastic Products,216.7,2,2024-03,68.75,285.45,2024-03,304.17,16.41,2024-03,13.21,,2.86,2,2023-03,1.11,11.61,14.75,"514428,"
Texmo Pipes And Products Ltd.,TEXMOPIPES,Plastic Products,203.84,2,2024-03,43.79,236.31,2024-03,534.22,4.58,2024-03,43.98,,1.54,2,2023-03,0.15,-47.56,-31.37,"TEXMOPIPES,"
Prima Plastics Ltd.,530589,Plastic Products,203.51,2,2024-03,36.25,223.16,2024-06,184.47,14.38,2024-06,9.17,0.84,1.3,2,2023-03,0.33,13.16,13.79,"530589,"
Sah Polymers Ltd.,SAH,Plastic Products,197.88,2,2024-03,30.59,215.78,2024-06,115,0.61,2024-06,349,30.55,2.35,2,2024-03,0.36,1.1,4.43,"SAH,"
Tainwala Chemicals & Plastics (India) Ltd.,507785,Plastic Products,197.58,1,2024-03,0,197.06,2024-06,13.1,5.34,2024-06,37.01,1.99,1.67,1,2024-03,0,4.45,5.13,"507785,"
HCP Plastene Bulkpack Ltd.,526717,Plastic Products,193.05,2,2024-03,157.9,350.95,2024-06,339.88,4.58,2024-06,109.01,,3.74,2,2023-03,2.44,2.01,7.08,"526717,"
Caprihans India Ltd.,509486,Plastic Products,192.22,1,2024-03,773.72,938.54,2024-06,715.34,-58.55,2024-06,0,,-1.3,1,2023-03,-6.76,0,35.29,"509486,"
Mitsu Chem Plast Ltd.,540078,Plastic Products,190.97,1,2024-03,79.94,270.81,2024-06,311.66,8.6,2024-06,22.2,1.12,2.35,1,2024-03,1.01,12.5,13.85,"540078,"
Emmbi Industries Ltd.,EMMBI,Plastic Products,180.53,1,2024-03,156.39,335.74,2024-06,382.5,9.98,2024-06,18.09,,1.05,1,2023-03,0.91,5.26,9.15,"EMMBI,"
Ecoplast Ltd.,526703,Plastic Products,158.67,2,2024-03,0.29,148.91,2024-03,113.44,9.17,2024-03,17.3,0.67,3.78,2,2024-03,0.01,24.38,32.57,"526703,"
Pramara Promotions Ltd.,PRAMARA,Plastic Products,155.79,1,2024-03,33.69,189.48,2024-03,56.01,3.7,2024-03,42.09,,2.79,2,2023-03,2.07,14.94,13.89,"PRAMARA,"
Srivasavi Adhesive Tapes Ltd.,SRIVASAVI,Plastic Products,151.31,1,2024-03,2.4,153.46,2024-03,77.33,5.15,2024-03,29.4,0.52,4.47,1,2024-03,0.07,16.44,21.69,"SRIVASAVI,"
Master Components Ltd.,MASTER,Plastic Products,148.02,1,2024-03,-0.14,141.82,2024-03,25.29,2.68,2024-03,55.31,,6.44,1,2024-03,-0.01,15.44,20.45,"MASTER,"
AMD Industries Ltd.,AMDIND,Plastic Products,142.89,1,2024-03,98.3,228.9,2024-06,271.88,1.29,2024-06,111.11,1.17,0.89,1,2023-03,0.65,12.89,14.92,"AMDIND,"
Bilcare Ltd.,526853,Plastic Products,136.47,2,2024-03,754.81,854.86,2024-03,747.18,-58.54,2024-03,0,0,0.27,2,2023-03,3.09,35.67,31.84,"526853,"
Bright Brothers Ltd.,526731,Plastic Products,128.12,2,2024-03,23.3,140.36,2024-06,262.43,-1.06,2024-06,0,,1.83,2,2023-03,0.23,-4.98,-3.43,"526731,"
Avro India Ltd.,AVROIND,Plastic Products,126.95,1,2024-03,15.62,142.57,2024-03,93.37,4.04,2024-03,31.44,0.84,5.6,1,2023-03,0.62,25.04,25.94,"AVROIND,"
Swashthik Plascon Ltd.,544035,Plastic Products,119.7,1,2024-03,53.67,173.27,2024-03,43.48,5.55,2024-03,21.56,,1.93,2,2024-03,0.84,17.86,15.4,"544035,"
Kkalpana lndustries (India) Ltd.,526409,Plastic Products,119.38,1,2024-03,41.76,161.13,2024-03,62.09,0.22,2024-03,547.61,,3.32,2,2023-03,1.31,4.39,11.38,"526409,"
Harshdeep Hortico Ltd.,544105,Plastic Products,116.68,1,2024-03,,116.68,2024-03,48.25,6.55,2024-03,17.81,,2.75,1,2023-03,0,-5.71,-5.71,"544105,"
Royal Cushion Vinyl Products Ltd.,526193,Plastic Products,114.19,1,2024-03,61.6,175.79,2024-03,54.7,294.21,2024-03,0.39,0.03,-10.11,1,2023-03,-0.8,0,0,"526193,"
Tokyo Plast International Ltd.,TOKYOPLAST,Plastic Products,106.8,1,2024-03,17.02,123.82,2024-06,69.59,1.32,2024-06,80.6,,1.76,1,2023-03,0.19,-0.21,2.21,"TOKYOPLAST,"
Pressure Sensitive Systems (India) Ltd.,526773,Plastic Products,104.45,2,2024-03,0.01,104.46,2024-03,297.67,141.83,2024-03,0.74,,0.52,2,2023-03,0,128.04,109.66,"526773,"
Dutron Polymers Ltd.,517437,Plastic Products,100.56,1,2024-03,6.25,106.15,2024-06,116.75,2.54,2024-06,39.62,12.63,3.62,1,2024-03,0.24,9.61,13.29,"517437,"
Aik Pipes & Polymers Ltd.,544072,Plastic Products,99.42,1,2024-03,5.1,104.04,2024-03,37.27,3.41,2024-03,29.14,,4.53,1,2024-03,0.23,24.79,23.06,"544072,"
TPI India Ltd.,500421,Plastic Products,99.07,1,2024-03,15.49,114.57,2024-03,23.75,0.62,2024-03,215.38,5.21,-6.88,1,2023-03,-0.84,0,0,"500421,"
Orient Press Ltd.,ORIENTLTD,Plastic Products,97.63,1,2024-03,63.99,158.46,2024-06,165.8,-1.16,2024-06,0,,1.43,1,2023-03,1,-4.78,2.22,"ORIENTLTD,"
Bulkcorp International Ltd.,BULKCORP,Plastic Products,92.27,1,2024-03,6.34,98.57,,,,2024-03,25.93,,3.06,1,2024-03,0.68,50.4,41.55,"BULKCORP,"
REX Pipes and Cables Industries Ltd.,REXPIPES,Plastic Products,80.8,1,2024-03,28.37,105.8,2024-03,128.61,4.73,2024-03,17.08,,2.57,2,2024-03,0.9,17.48,18.26,"REXPIPES,"
Innovative Tech Pack Ltd.,523840,Plastic Products,78.81,1,2024-03,30.45,103.79,2024-03,142.37,1.79,2024-03,44.1,,2.21,1,2023-03,1.1,-4.14,6.86,"523840,"
Clara Industries Ltd.,543435,Plastic Products,72.36,1,2024-03,1.6,73.96,2024-03,12.68,4.2,2024-03,17.24,,1.35,1,2023-03,0.44,53.52,55.61,"543435,"
Jain Irrigation Systems Ltd. (DVR),JISLDVREQS,Plastic Products,68.24,1,,,68.24,2016-03,4242.28,71.26,2016-03,0.96,,,1,-0,,,,"JISLDVREQS,"
Sintex Plastics Technology Ltd.,SPTL,Plastic Products,66.8,1,2023-09,140.58,207.38,2023-12,0.59,-555.33,2023-12,0,,-0.3,1,2022-03,0.41,-34.98,-23.42,"SPTL,"
Kshitij Polyline Ltd.,KSHITIJPOL,Plastic Products,61.05,2,2024-03,43.97,105.02,2024-03,59.4,1.61,2024-03,37.85,,1.36,2,2023-03,1.13,2.43,5.64,"KSHITIJPOL,"
National Plastic Industries Ltd.,526616,Plastic Products,60.99,1,2024-03,38.15,86.57,2024-06,103.58,1.77,2024-06,34.52,,1.58,1,2024-03,1,4.35,10.24,"526616,"
Gujarat Craft Industries Ltd.,526965,Plastic Products,57.39,1,2024-03,44.16,100.07,2024-06,177.72,2.85,2024-06,20.14,1.32,1.43,1,2023-03,0.89,9.78,10.33,"526965,"
Pearl Polymers Ltd.,PEARLPOLY,Plastic Products,55.57,1,2024-03,0.1,55.67,2024-03,16.4,0.65,2024-03,85.1,,1.44,1,2023-03,0.01,-19.43,-18.79,"PEARLPOLY,"
Axel Polymers Ltd.,513642,Plastic Products,52.8,1,2024-03,25.67,78.47,2024-06,149.08,0.57,2024-06,92.8,2.41,3.65,1,2023-03,1.86,9.16,12.62,"513642,"
Kaiser Corporation Ltd.,531780,Plastic Products,50.04,2,2024-03,12.29,61.6,2024-03,15.21,0.58,2024-03,155.41,9.02,6.9,2,2023-03,1.47,3.68,11.36,"531780,"
Sonal Adhesives Ltd.,526901,Plastic Products,45.17,1,2024-03,7.3,52.04,2024-06,104.27,1.8,2024-06,25.12,1.19,6.26,1,2023-03,0.98,53.73,40.35,"526901,"
Rishi Techtex Ltd.,523021,Plastic Products,44.15,1,2024-03,25.14,67.88,2024-06,113.23,1.33,2024-06,33.27,,1.37,1,2023-03,0.84,3.72,7.22,"523021,"
Polyspin Exports Ltd.,539354,Plastic Products,44.13,2,2024-03,75.34,110.84,2024-03,210.73,-3.37,2024-03,0,,0.75,2,2024-03,1.29,-4.67,0.05,"539354,"
Gujarat Petrosynthese Ltd.,506858,Plastic Products,43.21,1,2024-03,0,41.7,2024-06,15.04,1.29,2024-06,33.55,1.17,0.89,1,2024-03,0,3.48,2.75,"506858,"
Quality RO Industries Ltd.,543460,Plastic Products,41.11,1,2024-03,2.07,43.17,2024-03,11.78,1.47,2024-03,27.93,,4.99,2,2023-03,0.29,-0.22,1.1,"543460,"
Vinyoflex Ltd.,530401,Plastic Products,39.92,1,2024-06,0.81,40.73,2024-06,46.3,3.85,2024-06,10.36,0.79,1.29,1,2023-03,0.2,13.98,15.96,"530401,"
Mega Flex Plastics Ltd.,MEGAFLEX,Plastic Products,39.86,1,2024-03,,39.86,2024-03,48.4,1.37,2024-03,29.14,,0.89,1,2023-03,0,5.67,7.87,"MEGAFLEX,"
Duropack Ltd.,526355,Plastic Products,39.39,1,2024-03,,39.39,2024-03,31.67,2.16,2024-03,18.25,0.68,2.14,1,2023-03,0,14.98,20.09,"526355,"
Jumbo Bag Ltd.,516078,Plastic Products,36.4,1,2024-03,36.5,70.55,2024-06,108.08,1.23,2024-06,29.62,9.23,1.72,1,2024-03,1.73,5.85,7.44,"516078,"
Polysil Irrigation Systems Ltd.,POLYSIL,Plastic Products,36.12,1,2024-03,16.7,51.4,2024-03,44.46,2.07,2024-03,17.44,,1.45,1,2023-03,1.01,7.81,13.92,"POLYSIL,"
Technopack Polymers Ltd.,543656,Plastic Products,32.57,1,2024-03,7.4,39.96,2024-03,13.09,1.13,2024-03,28.9,,1.91,1,2023-03,0.14,23.61,26.36,"543656,"
EP Biocomposites Ltd.,543595,Plastic Products,28.84,1,2024-03,1.8,30.64,2024-03,11.44,1.15,2024-03,25.08,,3.43,1,2023-03,0.15,11.07,13.21,"543595,"
Anka India Ltd.,531673,Plastic Products,26.06,1,2024-03,5.98,32.05,2024-03,0,0.42,2024-03,62.06,,2.19,2,2023-03,7.96,-382,-28.53,"531673,"
Command Polymers Ltd.,543843,Plastic Products,25.79,1,2024-03,10.76,36.54,2024-03,10.99,-2.24,2024-03,0,,1.51,1,2023-03,0.46,3.14,5.55,"543843,"
Gujarat Raffia Industries Ltd.,GUJRAFFIA,Plastic Products,25.58,1,2024-03,1.65,26.17,2024-03,30.91,0.52,2024-03,49.29,12.91,1.24,1,2023-03,0.62,5.24,7.8,"GUJRAFFIA,"
Amco India Ltd.,530133,Plastic Products,25.52,1,2024-03,9.97,34.4,2024-03,103.59,0.82,2024-03,30.93,,0.72,1,2023-03,0.43,1.65,4.45,"530133,"
Kunststoffe Industries Ltd.,523594,Plastic Products,24.93,1,2024-03,,18.06,2024-03,13.38,1.09,2024-03,22.85,0.45,2.46,1,2023-03,0,16.46,21.6,"523594,"
Ashish Polyplast Ltd.,530429,Plastic Products,22.14,1,2024-03,0.31,22.45,2024-06,16.31,0.96,2024-06,23.16,,3.25,1,2023-03,0.26,3.41,5.49,"530429,"
Genesis IBRC India Ltd.,514336,Plastic Products,19.63,1,2024-03,,19.63,2024-03,0,-3.8,2024-03,0,0,3.91,1,2023-03,0,-1.54,-1.54,"514336,"
APT Packaging Ltd.,506979,Plastic Products,19.17,1,2024-03,21.45,40.63,2024-06,13.54,-0.97,2024-06,0,,-3.35,1,2023-03,-7.72,0,4.51,"506979,"
Polymac Thermoformers Ltd.,537573,Plastic Products,17.69,1,2024-03,1.53,19.22,2024-03,14.55,0.31,2024-03,57.44,1.24,1.72,1,2023-03,0.67,4.21,2.63,"537573,"
MPL Plastics Ltd.,526143,Plastic Products,17.56,1,2024-03,3.15,20.17,2024-03,0,9.07,2024-03,1.94,0.03,-5.73,1,2023-03,-0.09,0,0,"526143,"
Ahimsa Industries Ltd.,AHIMSA,Plastic Products,15.85,1,2024-03,2.15,17.77,2024-03,14.55,-0.93,2024-03,0,,1.24,1,2024-03,0.17,-7.01,-4.56,"AHIMSA,"
SMVD Poly Pack Ltd.,SMVD,Plastic Products,13.89,1,2024-03,28.07,41.96,2024-03,24.79,-53.78,2024-03,0,,0.6,2,2023-03,1.41,1.17,6.99,"SMVD,"
Padmanabh Alloys & Polymers Ltd.,531779,Plastic Products,13.81,1,2024-03,3.29,17.1,2024-03,42.24,0.48,2024-03,28.59,3.62,1.64,1,2023-03,0.45,3.32,6.46,"531779,"
Tirth Plastic Ltd.,526675,Plastic Products,13.23,1,2024-03,0.15,13.38,2024-06,0,0.01,2024-06,0,,10.65,1,2023-03,0,-0.83,-0.83,"526675,"
Raj Packaging Industries Ltd.,530111,Plastic Products,12.98,1,2024-03,2.88,15.78,2024-06,29.71,-0.99,2024-06,0,,0.95,1,2023-03,0.26,-3.33,-0.66,"530111,"
Kuwer Industries Ltd.,530421,Plastic Products,12.53,1,2023-09,32.37,44.9,2024-03,58.91,0.53,2024-03,118.25,26.83,0.7,1,2023-03,1.51,1.37,5.2,"530421,"
Polycon International Ltd.,531397,Plastic Products,11.51,1,2024-03,32.15,43.45,2024-03,23.02,0.06,2024-03,188.75,6.89,3.5,1,2023-03,7.77,2.01,6.23,"531397,"
Bisil Plast Ltd.,531671,Plastic Products,11.08,1,2024-03,0,10.97,2024-06,3.62,0.17,2024-03,54.56,1.74,10.65,1,2024-03,0,21.71,21.72,"531671,"
CDG Petchem Ltd.,534796,Plastic Products,9.91,2,2024-03,11.56,21.47,2024-03,40.53,-0.56,2024-03,0,,9.32,2,2023-03,9.61,-20.93,5.1,"534796,"
Narmada Macplast Drip Irrigation Systems Ltd.,517431,Plastic Products,9.09,1,2024-03,0.61,9.7,2024-06,1.81,0,2024-06,0,,3.87,1,2023-03,0.18,0.38,1.41,"517431,"
Stanpacks (India) Ltd.,530931,Plastic Products,8.1,1,2024-03,8.92,17.02,2024-06,27.09,0.57,2024-06,14.31,1.01,1.16,1,2024-03,1.3,3.95,4.48,"530931,"
Sanco Industries Ltd.,SANCO,Plastic Products,7.98,1,2022-03,55.9,62.88,2022-03,0,-0.84,2022-03,0,,0.55,1,2021-03,4.18,-94.85,-28.07,"SANCO,"
Promact Impex Ltd.,526494,Plastic Products,7.86,1,2024-03,4.16,12.01,2024-03,1.78,0.9,2024-03,8.72,,-4.02,1,2024-03,-2.13,0,63.21,"526494,"
Vinayak Polycon International Ltd.,534639,Plastic Products,7.32,1,2024-03,4.4,11.72,2024-06,20.84,0.3,2024-06,24.07,28.61,1.52,1,2023-03,1.34,2.64,6.26,"534639,"
Sturdy Industries Ltd.,530611,Plastic Products,6.5,1,2023-09,184.59,190.87,2023-12,0.7,-7.85,2023-12,0,0,-0.03,1,2023-03,-2.38,0,-4.97,"530611,"
Pankaj Polymers Ltd.,531280,Plastic Products,6.16,1,2024-03,2.45,8.61,2024-06,1.47,-0.2,2024-06,0,,0.56,1,2023-03,0.25,0.43,2.87,"531280,"
Aadi Industries Ltd.,530027,Plastic Products,6.12,1,2024-03,6.83,12.95,2024-03,0,-0.09,2024-03,0,,-0.91,1,2023-03,-1.05,0,-42.02,"530027,"
Union Quality Plastics Ltd.,526799,Plastic Products,5.58,1,2024-03,5.45,11.02,2024-03,0,-0.3,2024-03,0,0,-0.72,1,2023-03,-1.05,0,-176.51,"526799,"
Innocorp Ltd.,531929,Plastic Products,4.92,1,2024-03,,4.92,2024-06,0,-0.22,2024-06,0,0,1.83,1,2023-03,0,375.6,232.57,"531929,"
Krishna Filament Industries Ltd.,500248,Plastic Products,4.5,1,2024-03,2.85,7.35,2024-06,0,0.03,2024-06,160.73,8.15,-1.6,1,2023-03,-1.01,0,405.97,"500248,"
