Sector: Electricals,
Date: 13-Aug-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Websol Energy System Ltd.,WEBELSOLAR,Electronics - Components,3594.5,1,2024-03,183.53,3778.03,2024-03,25.86,-120.96,2024-03,0,,27.52,1,2023-03,0.14,-12.37,-12.39,"WEBELSOLAR,"
Apollo Micro Systems Ltd.,APOLLO,Electronics - Components,3340.74,2,2024-03,198.2,3511.39,2024-06,405.14,37.88,2024-06,88.16,,5.84,2,2023-03,0.42,5.71,10.68,"APOLLO,"
Avalon Technologies Ltd.,AVALON,Electronics - Components,3027.47,2,2024-03,164.15,3085.07,2024-06,831.55,18.61,2024-06,162.67,,5.55,2,2023-03,1.41,34.37,17.53,"AVALON,"
Precision Wires India Ltd.,PRECWIRE,Cable,2646.79,1,2024-03,98.61,2669.09,2024-06,3473.46,78.54,2024-06,33.7,3.19,5.01,1,2023-03,0.04,14.6,26.75,"PRECWIRE,"
Universal Cables Ltd.,UNIVCABLES,Cable,2450.19,2,2024-03,768.5,3213.67,2024-06,2029.96,28.94,2024-06,27.29,,1.38,2,2024-03,0.43,6.62,10.03,"UNIVCABLES,"
Paramount Communications Ltd.,PARACABLES,Cable,2446.6,2,2024-03,100.78,2524.74,2024-06,1181.12,96.31,2024-06,25.4,0.6,3.76,2,2023-03,0.63,21.15,13.25,"PARACABLES,"
IKIO Lighting Ltd.,IKIO,Electronics - Components,2214.48,2,2024-03,45.18,2068.65,2024-06,456.64,59.09,2024-06,37.46,,3.92,2,2024-03,0.08,17.43,22.51,"IKIO,"
Centum Electronics Ltd.,CENTUM,Electronics - Components,1961.28,2,2024-03,173.69,2063.4,2024-06,1089.16,-8.05,2024-06,0,,10.01,2,2024-03,0.87,-1.35,10,"CENTUM,"
Swelect Energy Systems Ltd.,SWELECTES,Electronics - Components,1549,2,2024-03,567.34,1881.71,2024-06,336.72,55.1,2024-06,27.38,0.78,1.84,2,2024-03,0.68,6.62,8.13,"SWELECTES,"
RIR Power Electronics Ltd.,517035,Electronics - Components,1440.32,2,2024-03,33.92,1445.41,2024-06,73.94,7.74,2024-06,185.94,,22.92,2,2023-03,0.97,20.19,14.97,"517035,"
Kernex Microsystems (India) Ltd.,KERNEX,Electronics - Components,1372.85,2,2024-03,27.99,1381.61,2024-06,47.31,-22.2,2024-06,0,,12.46,2,2023-03,0.13,-32.07,-21.64,"KERNEX,"
Dynamic Cables Ltd.,DYCL,Cable,1279.91,1,2024-03,119.16,1369.14,2024-06,795.28,37.99,2024-06,33.69,2.76,3.97,1,2024-03,0.56,19.3,24.13,"DYCL,"
Vinyas Innovative Technologies Ltd.,VINYAS,Electronics - Components,1153.45,1,2024-03,96.7,1236.92,2024-03,317.2,15.35,2024-03,75.16,,9.38,1,2023-03,2.22,20.99,17.73,"VINYAS,"
ICE Make Refrigeration Ltd.,ICEMAKE,Electronics - Components,1091.33,2,2024-03,25.29,1107.99,2024-06,384.46,24.42,2024-06,44.35,1.73,10.12,2,2023-03,0.04,29.18,37.94,"ICEMAKE,"
Australian Premium Solar (India) Ltd.,APS,Electronics - Components,1042.96,1,2024-03,9.52,1052.48,2024-03,149.67,6.15,2024-03,169.5,,18.28,1,2023-03,0.15,26.05,32,"APS,"
Aimtron Electronics Ltd.,AIMTRON,Electronics - Components,979.25,1,2024-03,14.59,993.84,2024-03,92.98,13.6,2024-03,72,,7.13,1,2023-03,0.65,33.44,32.81,"AIMTRON,"
SPEL Semiconductor Ltd.,517166,Electronics - Components,932.73,1,2024-03,27.9,960.62,2024-03,12,-16.79,2024-03,0,0,28.21,1,2024-03,0.84,-40.66,-20.01,"517166,"
Birla Cable Ltd.,BIRLACABLE,Cable,779.85,2,2024-03,165.3,941.6,2024-06,677.31,10.58,2024-06,73.72,,3.11,2,2024-03,0.66,9.22,11.54,"BIRLACABLE,"
V-Marc India Ltd.,VMARCIND,Cable,757.05,1,2024-03,140.5,897.56,2024-03,564.73,26.85,2024-03,28.19,0.85,9.5,1,2023-03,0.95,14.02,18.46,"VMARCIND,"
Modern Insulators Ltd.,515008,Electronics - Components,683.82,2,2024-03,19.14,694.56,2024-06,457.36,39.78,2024-06,17.19,1.57,1.58,2,2023-03,0.02,7.46,7.62,"515008,"
BPL Ltd.,BPL,Electronics - Components,594.81,2,2024-03,30.09,615.61,2024-06,71.48,24.93,2024-06,23.86,,2.38,2,2023-03,0.1,2.52,6.16,"BPL,"
Delton Cables Ltd.,504240,Cable,518.66,1,2024-03,113.13,623.31,2024-06,474.81,16.4,2024-06,31.62,2.06,6.98,1,2023-03,1.44,1.02,13.86,"504240,"
Plaza Wires Ltd.,PLAZACABLE,Cable,393.77,1,2024-03,41.31,401.46,2024-03,198.8,3.68,2024-03,107.09,,3.29,1,2023-03,0.75,15.23,16.31,"PLAZACABLE,"
Hindusthan Urban Infrastructure Ltd.,539984,Electronics - Components,391.58,2,2024-03,361.86,743.37,2024-06,573.83,-34.74,2024-06,0,,1.13,2,2023-03,0.87,-16.66,-5.41,"539984,"
Vintron Informatics Ltd.,517393,Electronics - Components,349.39,1,2024-03,10.42,359.81,2024-03,174.12,16.65,2024-03,20.99,1.68,24.83,1,2023-03,-0.84,0,0,"517393,"
Edvenswa Enterprises Ltd.,517170,Electronics - Components,299.1,2,2024-03,0.68,299.78,2024-03,84.29,7.38,2024-03,40.54,,3.12,2,2023-03,0,18.88,20.8,"517170,"
CWD Ltd.,543378,Electronics - Components,275.41,1,2024-03,11.51,286.91,2024-03,21.26,1.13,2024-03,243.08,,13.03,2,2023-03,0.22,10.36,13.9,"543378,"
Cords Cable Industries Ltd.,CORDSCABLE,Cable,265.15,1,2024-03,77.47,318.33,2024-06,665.45,11.09,2024-06,23.9,8.28,1.54,1,2023-03,0.52,4.64,13.68,"CORDSCABLE,"
DCG Cables & Wires Ltd.,DCG,Cable,232.5,1,2024-03,25.47,257.97,2024-03,101.1,8.85,2024-03,26.26,,3.56,1,2023-03,1.18,17.41,14.53,"DCG,"
Cosmo Ferrites Ltd.,523100,Electronics - Components,232.24,1,2024-03,68.17,293.81,2024-03,97.76,-1.98,2024-03,0,0,7.67,1,2024-03,2.25,-6.33,4.81,"523100,"
Prizor Viztech Ltd.,PRIZOR,Electronics - Components,177.47,1,2024-03,9.65,187.11,,,,2024-03,31.84,,4.29,1,2024-03,1.45,143.86,72.3,"PRIZOR,"
Surana Solar Ltd.,SURANASOL,Electronics - Components,175.18,1,2024-03,0,174.82,2024-06,22.46,-1.23,2024-06,0,,3.1,1,2024-03,0,-2.22,-1.46,"SURANASOL,"
Electro Force (India) Ltd.,EFORCE,Electronics - Components,161.58,1,2024-03,,161.58,2024-03,36.44,5.75,2024-03,28.09,,2.3,1,2023-03,0,55.7,57.01,"EFORCE,"
Ultracab (India) Ltd.,538706,Cable,151.24,1,2024-03,50.8,202.05,2024-06,151.53,7.08,2024-06,21.38,0.42,3.98,1,2023-03,1.1,20.01,17.6,"538706,"
Aksh Optifibre Ltd.,AKSHOPTFBR,Cable,142.2,2,2024-03,85.41,206.81,2024-06,204.3,-75.02,2024-06,0,,8.73,2,2024-03,3.92,-146.63,-34.71,"AKSHOPTFBR,"
Relicab Cable Manufacturing Ltd.,539760,Cable,138.55,1,2024-03,10.93,149.47,2024-03,38.02,1.54,2024-03,89.85,3.77,11.65,1,2023-03,0.97,14.7,17.14,"539760,"
BCC Fuba India Ltd.,517246,Electronics - Components,132.05,1,2024-03,8.9,140.31,2024-06,31.22,3.39,2024-06,38.98,0.49,6.49,1,2024-03,0.46,21.38,15.94,"517246,"
Pulz Electronics Ltd.,PULZ,Electronics - Components,122.45,1,2024-03,0.08,122.53,2024-03,31.47,6.19,2024-03,19.79,0.6,6.46,2,2023-03,0.01,38.33,52.37,"PULZ,"
Marco Cables & Conductors Ltd.,MARCO,Cable,106.3,1,2024-03,40.01,146.31,2024-03,71.65,3.04,2024-03,35,0.53,2.38,1,2023-03,2.41,22.41,18.71,"MARCO,"
Gujarat Poly Electronics Ltd.,517288,Electronics - Components,85.67,1,2024-03,9.81,93.39,2024-06,16.94,1.94,2024-06,44.05,,8.77,1,2024-03,1.06,26.32,14.32,"517288,"
Ultra Wiring Connectivity Systems Ltd.,UWCSL,Electronics - Components,64.24,1,2024-03,5.78,70.01,2024-03,41.91,1.95,2024-03,32.98,2.45,3.34,1,2023-03,0.3,13.77,17.06,"UWCSL,"
Tamilnadu Telecommunications Ltd.,523419,Cable,61.62,1,2024-03,32.52,93.71,2024-03,0,-14.62,2024-03,0,0,-0.38,1,2023-03,-0.21,0,0,"523419,"
Cybele Industries Ltd.,531472,Cable,51.15,1,2024-03,18.71,69.86,2024-03,35.48,-0.07,2024-03,0,0,1.86,1,2023-03,0.58,1.17,3.55,"531472,"
Jigar Cables Ltd.,540651,Cable,50,1,2024-03,4.28,54.28,2024-03,41.53,1.02,2024-03,49.26,2.46,3.05,2,2023-03,0.36,6.78,9.01,"540651,"
Fine-Line Circuits Ltd.,517264,Electronics - Components,41.49,1,2024-03,6.03,47.52,2024-06,26.15,0.29,2024-06,145.06,,4.83,1,2023-03,0.74,0.85,4.63,"517264,"
Containe Technologies Ltd.,543606,Electronics - Components,41.21,1,2024-03,6.89,48.1,2024-03,10.01,1.07,2024-03,38.51,,4.87,1,2023-03,0.51,5.3,9.29,"543606,"
Incap Ltd.,517370,Electronics - Components,29.51,1,2024-06,0.63,30.14,2024-06,19.15,0.75,2024-06,39.51,,1.81,1,2023-03,0.07,4.17,6.31,"517370,"
Pan Electronics (India) Ltd.,517397,Electronics - Components,27.26,1,2024-03,33.52,60.54,2024-03,3.18,-5.13,2024-03,0,,-1.01,1,2023-03,-1.37,0,-50.57,"517397,"
Richa Info Systems Ltd.,RICHA,Electronics - Components,19.9,1,2024-03,8.39,28.29,2024-03,39.13,0.71,2024-03,28.11,,1.49,1,2023-03,1.22,6.32,10.03,"RICHA,"
Switching Technologies Gunther Ltd.,517201,Electronics - Components,17.03,1,2024-03,,17.03,2024-06,8.08,-2.79,2024-06,0,,-2.38,1,2023-03,-0.42,0,0,"517201,"
Continental Controls Ltd.,531460,Electronics - Components,7.47,1,2024-03,,6.12,2024-03,0,-0.31,2024-03,0,,3.63,1,2023-03,1.15,-53.55,-19.25,"531460,"
CMI Ltd.,CMICABLES,Cable,7.37,1,2023-09,381,387.44,2023-09,24.02,-95.5,2023-09,0,,-0.06,1,2023-03,-3,0,-36.14,"CMICABLES,"
SGN Telecoms Ltd.,531812,Cable,6.79,1,2024-03,,6.79,2024-03,0,-0.62,2024-03,0,0,13.33,1,2023-03,0,-12.91,-12.25,"531812,"
Magnus Retail Ltd.,517320,Cable,2.19,1,2024-03,1.6,3.79,2024-03,0.66,-0.48,2024-03,0,,-1.25,1,2023-03,-1.01,0,-1495.51,"517320,"
Linaks Microelectronics Ltd.,517463,Electronics - Components,2.18,1,2024-06,,2.18,2024-06,0.04,-0.14,2024-03,0,0,-0.09,1,2023-03,0,0,0,"517463,"
