Sector: Non - Ferrous Metals,
Date: 13-Aug-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Cubex Tubings Ltd.,CUBEXTUB,Metal - Non Ferrous,166.03,1,2024-03,15.07,177.27,2024-03,222.52,3.99,2024-03,41.64,0.96,2.4,1,2024-03,0.22,5.96,8.97,"CUBEXTUB,"
Southern Magnesium & Chemicals Ltd.,513498,Metal - Non Ferrous,128.58,1,2024-03,2.45,130.84,2024-06,14.04,4.63,2024-06,27.78,0.6,11.18,1,2023-03,0.03,76.25,92.36,"513498,"
Precision Metaliks Ltd.,PRECISION,Metal - Non Ferrous,116.98,1,2024-03,,116.98,2024-03,195.79,6.78,2024-03,17.24,,1.46,1,2023-03,0.09,16.04,16.88,"PRECISION,"
Baroda Extrusion Ltd.,513502,Metal - Non Ferrous,99.56,1,2024-03,59.46,159.03,2024-03,127.2,-1.1,2024-03,0,,-2.53,1,2023-03,-1.39,0,-22.72,"513502,"
Madhav Copper Ltd.,MCL,Metal - Non Ferrous,99.07,1,2024-03,13.42,112.22,2024-03,35.5,1.23,2024-03,80.74,,2.41,1,2023-03,0.03,-10.51,-10.09,"MCL,"
Shalimar Wires Industries Ltd.,532455,Metal - Non Ferrous,98.51,1,2024-03,89.62,184.1,2024-06,130.83,1.34,2024-06,73.51,5.37,2.78,1,2024-03,2.59,4.37,11.34,"532455,"
Sacheta Metals Ltd.,531869,Aluminium & Aluminium Products,50,1,2024-03,17.2,67.2,2024-06,72.76,1.97,2024-06,25.38,12.16,0.99,1,2023-03,0.61,5.69,6.21,"531869,"
Sagardeep Alloys Ltd.,SAGARDEEP,Metal - Non Ferrous,49.21,2,2024-03,12.04,61.03,2024-06,112.29,0.87,2024-06,56.3,18.78,1.71,2,2023-03,0.23,2.07,3.69,"SAGARDEEP,"
Sudal Industries Ltd.,506003,Aluminium & Aluminium Products,48.3,1,2024-03,22.11,68.4,2024-03,144.11,121.18,2024-03,0.4,,2.51,1,2023-03,-0.33,0,0,"506003,"
Poojawestern Metaliks Ltd.,540727,Metal - Non Ferrous,43.81,2,2024-03,19.25,63.06,2024-03,61.29,1.75,2024-03,25.09,,3.36,2,2023-03,1.16,9.06,10.18,"540727,"
Bonlon Industries Ltd.,543211,Metal - Non Ferrous,42.79,1,2024-03,30.18,71.27,2024-03,431.48,2.33,2024-03,18.38,0.43,0.54,1,2023-03,0.19,2.23,3.24,"543211,"
Hind Aluminium Industries Ltd.,531979,Aluminium & Aluminium Products,37.86,2,2024-03,0,35.33,2024-03,1.33,6.63,2024-03,2.37,0.07,0.49,2,2024-03,0,9.31,8.49,"531979,"
Palco Metals Ltd.,539121,Aluminium & Aluminium Products,31.86,2,2023-09,,25.69,2024-03,194.35,2.74,2024-03,11.24,0.67,1.72,2,2023-03,1.78,9.25,9.59,"539121,"
B.C. Power Controls Ltd.,537766,Metal - Non Ferrous,30.36,1,2024-03,0.93,31.15,2024-06,86.94,0.13,2024-06,231.78,,0.74,1,2023-03,0,1.91,3.81,"537766,"
ND Metal Industries Ltd.,512024,Metal - Non Ferrous,25.54,1,2024-03,0.5,26.03,2024-03,0.06,0.19,2024-03,199.56,85.05,6.58,1,2023-03,0.13,5.08,4.13,"512024,"
Nirav Commercials Ltd.,512425,Aluminium & Aluminium Products,24.13,1,2024-03,0.2,24.13,2024-03,10.58,-1.44,2024-03,75.28,4.74,0.81,1,2024-03,0.01,1.09,1.79,"512425,"
ABC Gas (International) Ltd.,513119,Metal - Non Ferrous,19.99,1,2024-03,,19.99,2024-03,0.01,0.21,2024-03,94.73,,5.1,1,2023-03,0.16,78.54,78.97,"513119,"
Bothra Metals & Alloys Ltd.,535279,Aluminium & Aluminium Products,16.66,1,2024-03,13.98,30.65,2024-03,28.52,0.29,2024-03,58.47,,0.92,1,2022-03,3.04,-6.82,-1.73,"535279,"
RCI Industries & Technologies Ltd.,537254,Metal - Non Ferrous,7.74,1,2022-09,235.42,241.41,2022-09,38.72,-53.15,2022-09,0,,,1,2022-03,-1.92,0,-48.55,"537254,"
Golkonda Aluminium Extrusions Ltd.,513309,Aluminium & Aluminium Products,6.93,1,2024-03,0,6.87,2024-06,0.04,0.95,2024-06,7.33,0.1,0.84,1,2024-03,0,19.42,19.43,"513309,"
Starlit Power Systems Ltd.,538733,Metal - Non Ferrous,5.06,1,2024-03,43.54,48.61,2024-03,0,-3.8,2024-03,0,,-0.16,1,2023-03,-1.49,0,-5.15,"538733,"
Galada Power & Telecommunication Ltd.,504697,Aluminium & Aluminium Products,0.02,1,2024-03,24.78,24.8,2024-06,0,0.28,2023-06,0,,-0.05,1,2023-03,-0.75,0,0,"504697,"
